dataset,task,split,sample_id,label,image_path,mask_path,source_image,source_mask
acne04,classification,train,levle0_421,0,processed/acne_classification/images/train/class_0/levle0_421.jpg,,raw/acne_1024/all_1024/levle0_421.jpg,
acne04,classification,train,levle0_422,0,processed/acne_classification/images/train/class_0/levle0_422.jpg,,raw/acne_1024/all_1024/levle0_422.jpg,
acne04,classification,test,levle0_423,0,processed/acne_classification/images/test/class_0/levle0_423.jpg,,raw/acne_1024/all_1024/levle0_423.jpg,
acne04,classification,train,levle0_424,0,processed/acne_classification/images/train/class_0/levle0_424.jpg,,raw/acne_1024/all_1024/levle0_424.jpg,
acne04,classification,train,levle0_425,0,processed/acne_classification/images/train/class_0/levle0_425.jpg,,raw/acne_1024/all_1024/levle0_425.jpg,
acne04,classification,test,levle0_426,0,processed/acne_classification/images/test/class_0/levle0_426.jpg,,raw/acne_1024/all_1024/levle0_426.jpg,
acne04,classification,val,levle0_427,0,processed/acne_classification/images/val/class_0/levle0_427.jpg,,raw/acne_1024/all_1024/levle0_427.jpg,
acne04,classification,train,levle0_428,0,processed/acne_classification/images/train/class_0/levle0_428.jpg,,raw/acne_1024/all_1024/levle0_428.jpg,
acne04,classification,train,levle0_429,0,processed/acne_classification/images/train/class_0/levle0_429.jpg,,raw/acne_1024/all_1024/levle0_429.jpg,
acne04,classification,train,levle0_43,0,processed/acne_classification/images/train/class_0/levle0_43.jpg,,raw/acne_1024/all_1024/levle0_43.jpg,
acne04,classification,test,levle0_430,0,processed/acne_classification/images/test/class_0/levle0_430.jpg,,raw/acne_1024/all_1024/levle0_430.jpg,
acne04,classification,train,levle0_432,0,processed/acne_classification/images/train/class_0/levle0_432.jpg,,raw/acne_1024/all_1024/levle0_432.jpg,
acne04,classification,val,levle0_436,0,processed/acne_classification/images/val/class_0/levle0_436.jpg,,raw/acne_1024/all_1024/levle0_436.jpg,
acne04,classification,val,levle0_438,0,processed/acne_classification/images/val/class_0/levle0_438.jpg,,raw/acne_1024/all_1024/levle0_438.jpg,
acne04,classification,train,levle0_439,0,processed/acne_classification/images/train/class_0/levle0_439.jpg,,raw/acne_1024/all_1024/levle0_439.jpg,
acne04,classification,val,levle0_44,0,processed/acne_classification/images/val/class_0/levle0_44.jpg,,raw/acne_1024/all_1024/levle0_44.jpg,
acne04,classification,val,levle0_440,0,processed/acne_classification/images/val/class_0/levle0_440.jpg,,raw/acne_1024/all_1024/levle0_440.jpg,
acne04,classification,train,levle0_441,0,processed/acne_classification/images/train/class_0/levle0_441.jpg,,raw/acne_1024/all_1024/levle0_441.jpg,
acne04,classification,train,levle0_442,0,processed/acne_classification/images/train/class_0/levle0_442.jpg,,raw/acne_1024/all_1024/levle0_442.jpg,
acne04,classification,test,levle0_443,0,processed/acne_classification/images/test/class_0/levle0_443.jpg,,raw/acne_1024/all_1024/levle0_443.jpg,
acne04,classification,train,levle0_444,0,processed/acne_classification/images/train/class_0/levle0_444.jpg,,raw/acne_1024/all_1024/levle0_444.jpg,
acne04,classification,val,levle0_446,0,processed/acne_classification/images/val/class_0/levle0_446.jpg,,raw/acne_1024/all_1024/levle0_446.jpg,
acne04,classification,train,levle0_447,0,processed/acne_classification/images/train/class_0/levle0_447.jpg,,raw/acne_1024/all_1024/levle0_447.jpg,
acne04,classification,train,levle0_448,0,processed/acne_classification/images/train/class_0/levle0_448.jpg,,raw/acne_1024/all_1024/levle0_448.jpg,
acne04,classification,train,levle0_449,0,processed/acne_classification/images/train/class_0/levle0_449.jpg,,raw/acne_1024/all_1024/levle0_449.jpg,
acne04,classification,test,levle0_45,0,processed/acne_classification/images/test/class_0/levle0_45.jpg,,raw/acne_1024/all_1024/levle0_45.jpg,
acne04,classification,train,levle0_450,0,processed/acne_classification/images/train/class_0/levle0_450.jpg,,raw/acne_1024/all_1024/levle0_450.jpg,
acne04,classification,train,levle0_451,0,processed/acne_classification/images/train/class_0/levle0_451.jpg,,raw/acne_1024/all_1024/levle0_451.jpg,
acne04,classification,val,levle0_452,0,processed/acne_classification/images/val/class_0/levle0_452.jpg,,raw/acne_1024/all_1024/levle0_452.jpg,
acne04,classification,train,levle0_453,0,processed/acne_classification/images/train/class_0/levle0_453.jpg,,raw/acne_1024/all_1024/levle0_453.jpg,
acne04,classification,train,levle0_454,0,processed/acne_classification/images/train/class_0/levle0_454.jpg,,raw/acne_1024/all_1024/levle0_454.jpg,
acne04,classification,val,levle0_455,0,processed/acne_classification/images/val/class_0/levle0_455.jpg,,raw/acne_1024/all_1024/levle0_455.jpg,
acne04,classification,train,levle0_456,0,processed/acne_classification/images/train/class_0/levle0_456.jpg,,raw/acne_1024/all_1024/levle0_456.jpg,
acne04,classification,train,levle0_457,0,processed/acne_classification/images/train/class_0/levle0_457.jpg,,raw/acne_1024/all_1024/levle0_457.jpg,
acne04,classification,val,levle0_458,0,processed/acne_classification/images/val/class_0/levle0_458.jpg,,raw/acne_1024/all_1024/levle0_458.jpg,
acne04,classification,test,levle0_459,0,processed/acne_classification/images/test/class_0/levle0_459.jpg,,raw/acne_1024/all_1024/levle0_459.jpg,
acne04,classification,train,levle0_46,0,processed/acne_classification/images/train/class_0/levle0_46.jpg,,raw/acne_1024/all_1024/levle0_46.jpg,
acne04,classification,test,levle0_460,0,processed/acne_classification/images/test/class_0/levle0_460.jpg,,raw/acne_1024/all_1024/levle0_460.jpg,
acne04,classification,train,levle0_461,0,processed/acne_classification/images/train/class_0/levle0_461.jpg,,raw/acne_1024/all_1024/levle0_461.jpg,
acne04,classification,train,levle0_462,0,processed/acne_classification/images/train/class_0/levle0_462.jpg,,raw/acne_1024/all_1024/levle0_462.jpg,
acne04,classification,train,levle0_463,0,processed/acne_classification/images/train/class_0/levle0_463.jpg,,raw/acne_1024/all_1024/levle0_463.jpg,
acne04,classification,train,levle0_465,0,processed/acne_classification/images/train/class_0/levle0_465.jpg,,raw/acne_1024/all_1024/levle0_465.jpg,
acne04,classification,test,levle0_466,0,processed/acne_classification/images/test/class_0/levle0_466.jpg,,raw/acne_1024/all_1024/levle0_466.jpg,
acne04,classification,train,levle0_467,0,processed/acne_classification/images/train/class_0/levle0_467.jpg,,raw/acne_1024/all_1024/levle0_467.jpg,
acne04,classification,train,levle0_468,0,processed/acne_classification/images/train/class_0/levle0_468.jpg,,raw/acne_1024/all_1024/levle0_468.jpg,
acne04,classification,train,levle0_469,0,processed/acne_classification/images/train/class_0/levle0_469.jpg,,raw/acne_1024/all_1024/levle0_469.jpg,
acne04,classification,test,levle0_47,0,processed/acne_classification/images/test/class_0/levle0_47.jpg,,raw/acne_1024/all_1024/levle0_47.jpg,
acne04,classification,train,levle0_470,0,processed/acne_classification/images/train/class_0/levle0_470.jpg,,raw/acne_1024/all_1024/levle0_470.jpg,
acne04,classification,train,levle0_471,0,processed/acne_classification/images/train/class_0/levle0_471.jpg,,raw/acne_1024/all_1024/levle0_471.jpg,
acne04,classification,train,levle0_473,0,processed/acne_classification/images/train/class_0/levle0_473.jpg,,raw/acne_1024/all_1024/levle0_473.jpg,
acne04,classification,val,levle0_474,0,processed/acne_classification/images/val/class_0/levle0_474.jpg,,raw/acne_1024/all_1024/levle0_474.jpg,
acne04,classification,train,levle0_475,0,processed/acne_classification/images/train/class_0/levle0_475.jpg,,raw/acne_1024/all_1024/levle0_475.jpg,
acne04,classification,val,levle0_476,0,processed/acne_classification/images/val/class_0/levle0_476.jpg,,raw/acne_1024/all_1024/levle0_476.jpg,
acne04,classification,train,levle0_477,0,processed/acne_classification/images/train/class_0/levle0_477.jpg,,raw/acne_1024/all_1024/levle0_477.jpg,
acne04,classification,train,levle0_478,0,processed/acne_classification/images/train/class_0/levle0_478.jpg,,raw/acne_1024/all_1024/levle0_478.jpg,
acne04,classification,train,levle0_48,0,processed/acne_classification/images/train/class_0/levle0_48.jpg,,raw/acne_1024/all_1024/levle0_48.jpg,
acne04,classification,test,levle0_480,0,processed/acne_classification/images/test/class_0/levle0_480.jpg,,raw/acne_1024/all_1024/levle0_480.jpg,
acne04,classification,val,levle0_482,0,processed/acne_classification/images/val/class_0/levle0_482.jpg,,raw/acne_1024/all_1024/levle0_482.jpg,
acne04,classification,train,levle0_483,0,processed/acne_classification/images/train/class_0/levle0_483.jpg,,raw/acne_1024/all_1024/levle0_483.jpg,
acne04,classification,train,levle0_484,0,processed/acne_classification/images/train/class_0/levle0_484.jpg,,raw/acne_1024/all_1024/levle0_484.jpg,
acne04,classification,test,levle0_485,0,processed/acne_classification/images/test/class_0/levle0_485.jpg,,raw/acne_1024/all_1024/levle0_485.jpg,
acne04,classification,val,levle0_486,0,processed/acne_classification/images/val/class_0/levle0_486.jpg,,raw/acne_1024/all_1024/levle0_486.jpg,
acne04,classification,train,levle0_487,0,processed/acne_classification/images/train/class_0/levle0_487.jpg,,raw/acne_1024/all_1024/levle0_487.jpg,
acne04,classification,train,levle0_488,0,processed/acne_classification/images/train/class_0/levle0_488.jpg,,raw/acne_1024/all_1024/levle0_488.jpg,
acne04,classification,train,levle0_489,0,processed/acne_classification/images/train/class_0/levle0_489.jpg,,raw/acne_1024/all_1024/levle0_489.jpg,
acne04,classification,train,levle0_49,0,processed/acne_classification/images/train/class_0/levle0_49.jpg,,raw/acne_1024/all_1024/levle0_49.jpg,
acne04,classification,train,levle0_491,0,processed/acne_classification/images/train/class_0/levle0_491.jpg,,raw/acne_1024/all_1024/levle0_491.jpg,
acne04,classification,train,levle0_492,0,processed/acne_classification/images/train/class_0/levle0_492.jpg,,raw/acne_1024/all_1024/levle0_492.jpg,
acne04,classification,test,levle0_493,0,processed/acne_classification/images/test/class_0/levle0_493.jpg,,raw/acne_1024/all_1024/levle0_493.jpg,
acne04,classification,val,levle0_494,0,processed/acne_classification/images/val/class_0/levle0_494.jpg,,raw/acne_1024/all_1024/levle0_494.jpg,
acne04,classification,train,levle0_495,0,processed/acne_classification/images/train/class_0/levle0_495.jpg,,raw/acne_1024/all_1024/levle0_495.jpg,
acne04,classification,val,levle0_496,0,processed/acne_classification/images/val/class_0/levle0_496.jpg,,raw/acne_1024/all_1024/levle0_496.jpg,
acne04,classification,val,levle0_497,0,processed/acne_classification/images/val/class_0/levle0_497.jpg,,raw/acne_1024/all_1024/levle0_497.jpg,
acne04,classification,train,levle0_498,0,processed/acne_classification/images/train/class_0/levle0_498.jpg,,raw/acne_1024/all_1024/levle0_498.jpg,
acne04,classification,val,levle0_499,0,processed/acne_classification/images/val/class_0/levle0_499.jpg,,raw/acne_1024/all_1024/levle0_499.jpg,
acne04,classification,test,levle0_50,0,processed/acne_classification/images/test/class_0/levle0_50.jpg,,raw/acne_1024/all_1024/levle0_50.jpg,
acne04,classification,val,levle0_501,0,processed/acne_classification/images/val/class_0/levle0_501.jpg,,raw/acne_1024/all_1024/levle0_501.jpg,
acne04,classification,train,levle0_503,0,processed/acne_classification/images/train/class_0/levle0_503.jpg,,raw/acne_1024/all_1024/levle0_503.jpg,
acne04,classification,train,levle0_504,0,processed/acne_classification/images/train/class_0/levle0_504.jpg,,raw/acne_1024/all_1024/levle0_504.jpg,
acne04,classification,train,levle0_505,0,processed/acne_classification/images/train/class_0/levle0_505.jpg,,raw/acne_1024/all_1024/levle0_505.jpg,
acne04,classification,train,levle0_506,0,processed/acne_classification/images/train/class_0/levle0_506.jpg,,raw/acne_1024/all_1024/levle0_506.jpg,
acne04,classification,test,levle0_507,0,processed/acne_classification/images/test/class_0/levle0_507.jpg,,raw/acne_1024/all_1024/levle0_507.jpg,
acne04,classification,train,levle0_508,0,processed/acne_classification/images/train/class_0/levle0_508.jpg,,raw/acne_1024/all_1024/levle0_508.jpg,
acne04,classification,train,levle0_509,0,processed/acne_classification/images/train/class_0/levle0_509.jpg,,raw/acne_1024/all_1024/levle0_509.jpg,
acne04,classification,val,levle0_51,0,processed/acne_classification/images/val/class_0/levle0_51.jpg,,raw/acne_1024/all_1024/levle0_51.jpg,
acne04,classification,train,levle0_510,0,processed/acne_classification/images/train/class_0/levle0_510.jpg,,raw/acne_1024/all_1024/levle0_510.jpg,
acne04,classification,val,levle0_511,0,processed/acne_classification/images/val/class_0/levle0_511.jpg,,raw/acne_1024/all_1024/levle0_511.jpg,
acne04,classification,train,levle0_512,0,processed/acne_classification/images/train/class_0/levle0_512.jpg,,raw/acne_1024/all_1024/levle0_512.jpg,
acne04,classification,train,levle0_513,0,processed/acne_classification/images/train/class_0/levle0_513.jpg,,raw/acne_1024/all_1024/levle0_513.jpg,
acne04,classification,train,levle0_514,0,processed/acne_classification/images/train/class_0/levle0_514.jpg,,raw/acne_1024/all_1024/levle0_514.jpg,
acne04,classification,test,levle0_515,0,processed/acne_classification/images/test/class_0/levle0_515.jpg,,raw/acne_1024/all_1024/levle0_515.jpg,
acne04,classification,train,levle0_516,0,processed/acne_classification/images/train/class_0/levle0_516.jpg,,raw/acne_1024/all_1024/levle0_516.jpg,
acne04,classification,test,levle0_517,0,processed/acne_classification/images/test/class_0/levle0_517.jpg,,raw/acne_1024/all_1024/levle0_517.jpg,
acne04,classification,train,levle0_518,0,processed/acne_classification/images/train/class_0/levle0_518.jpg,,raw/acne_1024/all_1024/levle0_518.jpg,
acne04,classification,test,levle0_519,0,processed/acne_classification/images/test/class_0/levle0_519.jpg,,raw/acne_1024/all_1024/levle0_519.jpg,
acne04,classification,train,levle0_52,0,processed/acne_classification/images/train/class_0/levle0_52.jpg,,raw/acne_1024/all_1024/levle0_52.jpg,
acne04,classification,val,levle0_520,0,processed/acne_classification/images/val/class_0/levle0_520.jpg,,raw/acne_1024/all_1024/levle0_520.jpg,
acne04,classification,train,levle0_521,0,processed/acne_classification/images/train/class_0/levle0_521.jpg,,raw/acne_1024/all_1024/levle0_521.jpg,
acne04,classification,train,levle0_522,0,processed/acne_classification/images/train/class_0/levle0_522.jpg,,raw/acne_1024/all_1024/levle0_522.jpg,
acne04,classification,train,levle0_523,0,processed/acne_classification/images/train/class_0/levle0_523.jpg,,raw/acne_1024/all_1024/levle0_523.jpg,
acne04,classification,val,levle0_524,0,processed/acne_classification/images/val/class_0/levle0_524.jpg,,raw/acne_1024/all_1024/levle0_524.jpg,
acne04,classification,train,levle0_526,0,processed/acne_classification/images/train/class_0/levle0_526.jpg,,raw/acne_1024/all_1024/levle0_526.jpg,
acne04,classification,train,levle0_527,0,processed/acne_classification/images/train/class_0/levle0_527.jpg,,raw/acne_1024/all_1024/levle0_527.jpg,
acne04,classification,train,levle0_528,0,processed/acne_classification/images/train/class_0/levle0_528.jpg,,raw/acne_1024/all_1024/levle0_528.jpg,
acne04,classification,train,levle0_529,0,processed/acne_classification/images/train/class_0/levle0_529.jpg,,raw/acne_1024/all_1024/levle0_529.jpg,
acne04,classification,train,levle0_53,0,processed/acne_classification/images/train/class_0/levle0_53.jpg,,raw/acne_1024/all_1024/levle0_53.jpg,
acne04,classification,train,levle0_530,0,processed/acne_classification/images/train/class_0/levle0_530.jpg,,raw/acne_1024/all_1024/levle0_530.jpg,
acne04,classification,train,levle0_531,0,processed/acne_classification/images/train/class_0/levle0_531.jpg,,raw/acne_1024/all_1024/levle0_531.jpg,
acne04,classification,val,levle0_54,0,processed/acne_classification/images/val/class_0/levle0_54.jpg,,raw/acne_1024/all_1024/levle0_54.jpg,
acne04,classification,train,levle0_55,0,processed/acne_classification/images/train/class_0/levle0_55.jpg,,raw/acne_1024/all_1024/levle0_55.jpg,
acne04,classification,train,levle0_56,0,processed/acne_classification/images/train/class_0/levle0_56.jpg,,raw/acne_1024/all_1024/levle0_56.jpg,
acne04,classification,train,levle0_57,0,processed/acne_classification/images/train/class_0/levle0_57.jpg,,raw/acne_1024/all_1024/levle0_57.jpg,
acne04,classification,train,levle0_58,0,processed/acne_classification/images/train/class_0/levle0_58.jpg,,raw/acne_1024/all_1024/levle0_58.jpg,
acne04,classification,train,levle0_59,0,processed/acne_classification/images/train/class_0/levle0_59.jpg,,raw/acne_1024/all_1024/levle0_59.jpg,
acne04,classification,val,levle0_60,0,processed/acne_classification/images/val/class_0/levle0_60.jpg,,raw/acne_1024/all_1024/levle0_60.jpg,
acne04,classification,test,levle0_61,0,processed/acne_classification/images/test/class_0/levle0_61.jpg,,raw/acne_1024/all_1024/levle0_61.jpg,
acne04,classification,train,levle0_62,0,processed/acne_classification/images/train/class_0/levle0_62.jpg,,raw/acne_1024/all_1024/levle0_62.jpg,
acne04,classification,train,levle0_63,0,processed/acne_classification/images/train/class_0/levle0_63.jpg,,raw/acne_1024/all_1024/levle0_63.jpg,
acne04,classification,val,levle0_64,0,processed/acne_classification/images/val/class_0/levle0_64.jpg,,raw/acne_1024/all_1024/levle0_64.jpg,
acne04,classification,train,levle0_66,0,processed/acne_classification/images/train/class_0/levle0_66.jpg,,raw/acne_1024/all_1024/levle0_66.jpg,
acne04,classification,train,levle0_67,0,processed/acne_classification/images/train/class_0/levle0_67.jpg,,raw/acne_1024/all_1024/levle0_67.jpg,
acne04,classification,train,levle0_68,0,processed/acne_classification/images/train/class_0/levle0_68.jpg,,raw/acne_1024/all_1024/levle0_68.jpg,
acne04,classification,train,levle0_69,0,processed/acne_classification/images/train/class_0/levle0_69.jpg,,raw/acne_1024/all_1024/levle0_69.jpg,
acne04,classification,train,levle0_7,0,processed/acne_classification/images/train/class_0/levle0_7.jpg,,raw/acne_1024/all_1024/levle0_7.jpg,
acne04,classification,train,levle0_70,0,processed/acne_classification/images/train/class_0/levle0_70.jpg,,raw/acne_1024/all_1024/levle0_70.jpg,
acne04,classification,train,levle0_72,0,processed/acne_classification/images/train/class_0/levle0_72.jpg,,raw/acne_1024/all_1024/levle0_72.jpg,
acne04,classification,train,levle0_73,0,processed/acne_classification/images/train/class_0/levle0_73.jpg,,raw/acne_1024/all_1024/levle0_73.jpg,
acne04,classification,train,levle0_74,0,processed/acne_classification/images/train/class_0/levle0_74.jpg,,raw/acne_1024/all_1024/levle0_74.jpg,
acne04,classification,train,levle0_75,0,processed/acne_classification/images/train/class_0/levle0_75.jpg,,raw/acne_1024/all_1024/levle0_75.jpg,
acne04,classification,val,levle0_76,0,processed/acne_classification/images/val/class_0/levle0_76.jpg,,raw/acne_1024/all_1024/levle0_76.jpg,
acne04,classification,test,levle0_77,0,processed/acne_classification/images/test/class_0/levle0_77.jpg,,raw/acne_1024/all_1024/levle0_77.jpg,
acne04,classification,test,levle0_78,0,processed/acne_classification/images/test/class_0/levle0_78.jpg,,raw/acne_1024/all_1024/levle0_78.jpg,
acne04,classification,train,levle0_79,0,processed/acne_classification/images/train/class_0/levle0_79.jpg,,raw/acne_1024/all_1024/levle0_79.jpg,
acne04,classification,train,levle0_8,0,processed/acne_classification/images/train/class_0/levle0_8.jpg,,raw/acne_1024/all_1024/levle0_8.jpg,
acne04,classification,val,levle0_80,0,processed/acne_classification/images/val/class_0/levle0_80.jpg,,raw/acne_1024/all_1024/levle0_80.jpg,
acne04,classification,train,levle0_81,0,processed/acne_classification/images/train/class_0/levle0_81.jpg,,raw/acne_1024/all_1024/levle0_81.jpg,
acne04,classification,val,levle0_82,0,processed/acne_classification/images/val/class_0/levle0_82.jpg,,raw/acne_1024/all_1024/levle0_82.jpg,
acne04,classification,train,levle0_83,0,processed/acne_classification/images/train/class_0/levle0_83.jpg,,raw/acne_1024/all_1024/levle0_83.jpg,
acne04,classification,train,levle0_85,0,processed/acne_classification/images/train/class_0/levle0_85.jpg,,raw/acne_1024/all_1024/levle0_85.jpg,
acne04,classification,train,levle0_86,0,processed/acne_classification/images/train/class_0/levle0_86.jpg,,raw/acne_1024/all_1024/levle0_86.jpg,
acne04,classification,train,levle0_87,0,processed/acne_classification/images/train/class_0/levle0_87.jpg,,raw/acne_1024/all_1024/levle0_87.jpg,
acne04,classification,train,levle0_88,0,processed/acne_classification/images/train/class_0/levle0_88.jpg,,raw/acne_1024/all_1024/levle0_88.jpg,
acne04,classification,train,levle0_89,0,processed/acne_classification/images/train/class_0/levle0_89.jpg,,raw/acne_1024/all_1024/levle0_89.jpg,
acne04,classification,train,levle0_9,0,processed/acne_classification/images/train/class_0/levle0_9.jpg,,raw/acne_1024/all_1024/levle0_9.jpg,
acne04,classification,val,levle0_90,0,processed/acne_classification/images/val/class_0/levle0_90.jpg,,raw/acne_1024/all_1024/levle0_90.jpg,
acne04,classification,val,levle0_91,0,processed/acne_classification/images/val/class_0/levle0_91.jpg,,raw/acne_1024/all_1024/levle0_91.jpg,
acne04,classification,train,levle0_92,0,processed/acne_classification/images/train/class_0/levle0_92.jpg,,raw/acne_1024/all_1024/levle0_92.jpg,
acne04,classification,test,levle0_94,0,processed/acne_classification/images/test/class_0/levle0_94.jpg,,raw/acne_1024/all_1024/levle0_94.jpg,
acne04,classification,val,levle0_95,0,processed/acne_classification/images/val/class_0/levle0_95.jpg,,raw/acne_1024/all_1024/levle0_95.jpg,
acne04,classification,val,levle0_96,0,processed/acne_classification/images/val/class_0/levle0_96.jpg,,raw/acne_1024/all_1024/levle0_96.jpg,
acne04,classification,train,levle0_97,0,processed/acne_classification/images/train/class_0/levle0_97.jpg,,raw/acne_1024/all_1024/levle0_97.jpg,
acne04,classification,train,levle0_98,0,processed/acne_classification/images/train/class_0/levle0_98.jpg,,raw/acne_1024/all_1024/levle0_98.jpg,
acne04,classification,train,levle0_99,0,processed/acne_classification/images/train/class_0/levle0_99.jpg,,raw/acne_1024/all_1024/levle0_99.jpg,
acne04,classification,test,levle1_0,1,processed/acne_classification/images/test/class_1/levle1_0.jpg,,raw/acne_1024/all_1024/levle1_0.jpg,
acne04,classification,test,levle1_100,1,processed/acne_classification/images/test/class_1/levle1_100.jpg,,raw/acne_1024/all_1024/levle1_100.jpg,
acne04,classification,val,levle1_101,1,processed/acne_classification/images/val/class_1/levle1_101.jpg,,raw/acne_1024/all_1024/levle1_101.jpg,
acne04,classification,test,levle1_102,1,processed/acne_classification/images/test/class_1/levle1_102.jpg,,raw/acne_1024/all_1024/levle1_102.jpg,
acne04,classification,train,levle1_103,1,processed/acne_classification/images/train/class_1/levle1_103.jpg,,raw/acne_1024/all_1024/levle1_103.jpg,
acne04,classification,train,levle1_104,1,processed/acne_classification/images/train/class_1/levle1_104.jpg,,raw/acne_1024/all_1024/levle1_104.jpg,
acne04,classification,train,levle1_105,1,processed/acne_classification/images/train/class_1/levle1_105.jpg,,raw/acne_1024/all_1024/levle1_105.jpg,
acne04,classification,train,levle1_106,1,processed/acne_classification/images/train/class_1/levle1_106.jpg,,raw/acne_1024/all_1024/levle1_106.jpg,
acne04,classification,train,levle1_107,1,processed/acne_classification/images/train/class_1/levle1_107.jpg,,raw/acne_1024/all_1024/levle1_107.jpg,
acne04,classification,train,levle1_108,1,processed/acne_classification/images/train/class_1/levle1_108.jpg,,raw/acne_1024/all_1024/levle1_108.jpg,
acne04,classification,train,levle1_109,1,processed/acne_classification/images/train/class_1/levle1_109.jpg,,raw/acne_1024/all_1024/levle1_109.jpg,
acne04,classification,train,levle1_11,1,processed/acne_classification/images/train/class_1/levle1_11.jpg,,raw/acne_1024/all_1024/levle1_11.jpg,
acne04,classification,train,levle1_110,1,processed/acne_classification/images/train/class_1/levle1_110.jpg,,raw/acne_1024/all_1024/levle1_110.jpg,
acne04,classification,val,levle1_111,1,processed/acne_classification/images/val/class_1/levle1_111.jpg,,raw/acne_1024/all_1024/levle1_111.jpg,
acne04,classification,val,levle1_112,1,processed/acne_classification/images/val/class_1/levle1_112.jpg,,raw/acne_1024/all_1024/levle1_112.jpg,
acne04,classification,train,levle1_113,1,processed/acne_classification/images/train/class_1/levle1_113.jpg,,raw/acne_1024/all_1024/levle1_113.jpg,
acne04,classification,train,levle1_114,1,processed/acne_classification/images/train/class_1/levle1_114.jpg,,raw/acne_1024/all_1024/levle1_114.jpg,
acne04,classification,train,levle1_115,1,processed/acne_classification/images/train/class_1/levle1_115.jpg,,raw/acne_1024/all_1024/levle1_115.jpg,
acne04,classification,val,levle1_116,1,processed/acne_classification/images/val/class_1/levle1_116.jpg,,raw/acne_1024/all_1024/levle1_116.jpg,
acne04,classification,test,levle1_117,1,processed/acne_classification/images/test/class_1/levle1_117.jpg,,raw/acne_1024/all_1024/levle1_117.jpg,
acne04,classification,train,levle1_118,1,processed/acne_classification/images/train/class_1/levle1_118.jpg,,raw/acne_1024/all_1024/levle1_118.jpg,
acne04,classification,train,levle1_119,1,processed/acne_classification/images/train/class_1/levle1_119.jpg,,raw/acne_1024/all_1024/levle1_119.jpg,
acne04,classification,val,levle1_12,1,processed/acne_classification/images/val/class_1/levle1_12.jpg,,raw/acne_1024/all_1024/levle1_12.jpg,
acne04,classification,train,levle1_120,1,processed/acne_classification/images/train/class_1/levle1_120.jpg,,raw/acne_1024/all_1024/levle1_120.jpg,
acne04,classification,train,levle1_121,1,processed/acne_classification/images/train/class_1/levle1_121.jpg,,raw/acne_1024/all_1024/levle1_121.jpg,
acne04,classification,test,levle1_122,1,processed/acne_classification/images/test/class_1/levle1_122.jpg,,raw/acne_1024/all_1024/levle1_122.jpg,
acne04,classification,train,levle1_123,1,processed/acne_classification/images/train/class_1/levle1_123.jpg,,raw/acne_1024/all_1024/levle1_123.jpg,
acne04,classification,train,levle1_124,1,processed/acne_classification/images/train/class_1/levle1_124.jpg,,raw/acne_1024/all_1024/levle1_124.jpg,
acne04,classification,val,levle1_125,1,processed/acne_classification/images/val/class_1/levle1_125.jpg,,raw/acne_1024/all_1024/levle1_125.jpg,
acne04,classification,train,levle1_126,1,processed/acne_classification/images/train/class_1/levle1_126.jpg,,raw/acne_1024/all_1024/levle1_126.jpg,
acne04,classification,train,levle1_127,1,processed/acne_classification/images/train/class_1/levle1_127.jpg,,raw/acne_1024/all_1024/levle1_127.jpg,
acne04,classification,train,levle1_128,1,processed/acne_classification/images/train/class_1/levle1_128.jpg,,raw/acne_1024/all_1024/levle1_128.jpg,
acne04,classification,train,levle1_129,1,processed/acne_classification/images/train/class_1/levle1_129.jpg,,raw/acne_1024/all_1024/levle1_129.jpg,
acne04,classification,train,levle1_130,1,processed/acne_classification/images/train/class_1/levle1_130.jpg,,raw/acne_1024/all_1024/levle1_130.jpg,
acne04,classification,train,levle1_131,1,processed/acne_classification/images/train/class_1/levle1_131.jpg,,raw/acne_1024/all_1024/levle1_131.jpg,
acne04,classification,test,levle1_132,1,processed/acne_classification/images/test/class_1/levle1_132.jpg,,raw/acne_1024/all_1024/levle1_132.jpg,
acne04,classification,val,levle1_133,1,processed/acne_classification/images/val/class_1/levle1_133.jpg,,raw/acne_1024/all_1024/levle1_133.jpg,
acne04,classification,train,levle1_134,1,processed/acne_classification/images/train/class_1/levle1_134.jpg,,raw/acne_1024/all_1024/levle1_134.jpg,
acne04,classification,test,levle1_135,1,processed/acne_classification/images/test/class_1/levle1_135.jpg,,raw/acne_1024/all_1024/levle1_135.jpg,
acne04,classification,train,levle1_136,1,processed/acne_classification/images/train/class_1/levle1_136.jpg,,raw/acne_1024/all_1024/levle1_136.jpg,
acne04,classification,val,levle1_137,1,processed/acne_classification/images/val/class_1/levle1_137.jpg,,raw/acne_1024/all_1024/levle1_137.jpg,
acne04,classification,val,levle1_138,1,processed/acne_classification/images/val/class_1/levle1_138.jpg,,raw/acne_1024/all_1024/levle1_138.jpg,
acne04,classification,val,levle1_139,1,processed/acne_classification/images/val/class_1/levle1_139.jpg,,raw/acne_1024/all_1024/levle1_139.jpg,
acne04,classification,train,levle1_140,1,processed/acne_classification/images/train/class_1/levle1_140.jpg,,raw/acne_1024/all_1024/levle1_140.jpg,
acne04,classification,train,levle1_141,1,processed/acne_classification/images/train/class_1/levle1_141.jpg,,raw/acne_1024/all_1024/levle1_141.jpg,
acne04,classification,train,levle1_142,1,processed/acne_classification/images/train/class_1/levle1_142.jpg,,raw/acne_1024/all_1024/levle1_142.jpg,
