dataset,task,split,sample_id,label,image_path,mask_path,source_image,source_mask
isic_2018_task1_2,segmentation,val,ISIC_0009201,lesion,processed/isic_segmentation/images/val/ISIC_0009201.jpg,processed/isic_segmentation/masks/val/ISIC_0009201.png,raw/isic/images/ISIC_0009201.jpg,raw/isic/masks/ISIC_0009201_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009252,lesion,processed/isic_segmentation/images/val/ISIC_0009252.jpg,processed/isic_segmentation/masks/val/ISIC_0009252.png,raw/isic/images/ISIC_0009252.jpg,raw/isic/masks/ISIC_0009252_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009297,lesion,processed/isic_segmentation/images/train/ISIC_0009297.jpg,processed/isic_segmentation/masks/train/ISIC_0009297.png,raw/isic/images/ISIC_0009297.jpg,raw/isic/masks/ISIC_0009297_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009298,lesion,processed/isic_segmentation/images/train/ISIC_0009298.jpg,processed/isic_segmentation/masks/train/ISIC_0009298.png,raw/isic/images/ISIC_0009298.jpg,raw/isic/masks/ISIC_0009298_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009344,lesion,processed/isic_segmentation/images/train/ISIC_0009344.jpg,processed/isic_segmentation/masks/train/ISIC_0009344.png,raw/isic/images/ISIC_0009344.jpg,raw/isic/masks/ISIC_0009344_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009430,lesion,processed/isic_segmentation/images/train/ISIC_0009430.jpg,processed/isic_segmentation/masks/train/ISIC_0009430.png,raw/isic/images/ISIC_0009430.jpg,raw/isic/masks/ISIC_0009430_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009504,lesion,processed/isic_segmentation/images/val/ISIC_0009504.jpg,processed/isic_segmentation/masks/val/ISIC_0009504.png,raw/isic/images/ISIC_0009504.jpg,raw/isic/masks/ISIC_0009504_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009533,lesion,processed/isic_segmentation/images/train/ISIC_0009533.jpg,processed/isic_segmentation/masks/train/ISIC_0009533.png,raw/isic/images/ISIC_0009533.jpg,raw/isic/masks/ISIC_0009533_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009564,lesion,processed/isic_segmentation/images/val/ISIC_0009564.jpg,processed/isic_segmentation/masks/val/ISIC_0009564.png,raw/isic/images/ISIC_0009564.jpg,raw/isic/masks/ISIC_0009564_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009583,lesion,processed/isic_segmentation/images/val/ISIC_0009583.jpg,processed/isic_segmentation/masks/val/ISIC_0009583.png,raw/isic/images/ISIC_0009583.jpg,raw/isic/masks/ISIC_0009583_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009599,lesion,processed/isic_segmentation/images/train/ISIC_0009599.jpg,processed/isic_segmentation/masks/train/ISIC_0009599.png,raw/isic/images/ISIC_0009599.jpg,raw/isic/masks/ISIC_0009599_segmentation.png
isic_2018_task1_2,segmentation,test,ISIC_0009758,lesion,processed/isic_segmentation/images/test/ISIC_0009758.jpg,processed/isic_segmentation/masks/test/ISIC_0009758.png,raw/isic/images/ISIC_0009758.jpg,raw/isic/masks/ISIC_0009758_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009800,lesion,processed/isic_segmentation/images/train/ISIC_0009800.jpg,processed/isic_segmentation/masks/train/ISIC_0009800.png,raw/isic/images/ISIC_0009800.jpg,raw/isic/masks/ISIC_0009800_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009860,lesion,processed/isic_segmentation/images/train/ISIC_0009860.jpg,processed/isic_segmentation/masks/train/ISIC_0009860.png,raw/isic/images/ISIC_0009860.jpg,raw/isic/masks/ISIC_0009860_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009868,lesion,processed/isic_segmentation/images/train/ISIC_0009868.jpg,processed/isic_segmentation/masks/train/ISIC_0009868.png,raw/isic/images/ISIC_0009868.jpg,raw/isic/masks/ISIC_0009868_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009869,lesion,processed/isic_segmentation/images/train/ISIC_0009869.jpg,processed/isic_segmentation/masks/train/ISIC_0009869.png,raw/isic/images/ISIC_0009869.jpg,raw/isic/masks/ISIC_0009869_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009873,lesion,processed/isic_segmentation/images/train/ISIC_0009873.jpg,processed/isic_segmentation/masks/train/ISIC_0009873.png,raw/isic/images/ISIC_0009873.jpg,raw/isic/masks/ISIC_0009873_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009874,lesion,processed/isic_segmentation/images/train/ISIC_0009874.jpg,processed/isic_segmentation/masks/train/ISIC_0009874.png,raw/isic/images/ISIC_0009874.jpg,raw/isic/masks/ISIC_0009874_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009875,lesion,processed/isic_segmentation/images/train/ISIC_0009875.jpg,processed/isic_segmentation/masks/train/ISIC_0009875.png,raw/isic/images/ISIC_0009875.jpg,raw/isic/masks/ISIC_0009875_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009877,lesion,processed/isic_segmentation/images/val/ISIC_0009877.jpg,processed/isic_segmentation/masks/val/ISIC_0009877.png,raw/isic/images/ISIC_0009877.jpg,raw/isic/masks/ISIC_0009877_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009879,lesion,processed/isic_segmentation/images/train/ISIC_0009879.jpg,processed/isic_segmentation/masks/train/ISIC_0009879.png,raw/isic/images/ISIC_0009879.jpg,raw/isic/masks/ISIC_0009879_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009880,lesion,processed/isic_segmentation/images/train/ISIC_0009880.jpg,processed/isic_segmentation/masks/train/ISIC_0009880.png,raw/isic/images/ISIC_0009880.jpg,raw/isic/masks/ISIC_0009880_segmentation.png
isic_2018_task1_2,segmentation,test,ISIC_0009881,lesion,processed/isic_segmentation/images/test/ISIC_0009881.jpg,processed/isic_segmentation/masks/test/ISIC_0009881.png,raw/isic/images/ISIC_0009881.jpg,raw/isic/masks/ISIC_0009881_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009883,lesion,processed/isic_segmentation/images/train/ISIC_0009883.jpg,processed/isic_segmentation/masks/train/ISIC_0009883.png,raw/isic/images/ISIC_0009883.jpg,raw/isic/masks/ISIC_0009883_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009884,lesion,processed/isic_segmentation/images/train/ISIC_0009884.jpg,processed/isic_segmentation/masks/train/ISIC_0009884.png,raw/isic/images/ISIC_0009884.jpg,raw/isic/masks/ISIC_0009884_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009885,lesion,processed/isic_segmentation/images/train/ISIC_0009885.jpg,processed/isic_segmentation/masks/train/ISIC_0009885.png,raw/isic/images/ISIC_0009885.jpg,raw/isic/masks/ISIC_0009885_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009888,lesion,processed/isic_segmentation/images/train/ISIC_0009888.jpg,processed/isic_segmentation/masks/train/ISIC_0009888.png,raw/isic/images/ISIC_0009888.jpg,raw/isic/masks/ISIC_0009888_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009889,lesion,processed/isic_segmentation/images/train/ISIC_0009889.jpg,processed/isic_segmentation/masks/train/ISIC_0009889.png,raw/isic/images/ISIC_0009889.jpg,raw/isic/masks/ISIC_0009889_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009891,lesion,processed/isic_segmentation/images/train/ISIC_0009891.jpg,processed/isic_segmentation/masks/train/ISIC_0009891.png,raw/isic/images/ISIC_0009891.jpg,raw/isic/masks/ISIC_0009891_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009895,lesion,processed/isic_segmentation/images/train/ISIC_0009895.jpg,processed/isic_segmentation/masks/train/ISIC_0009895.png,raw/isic/images/ISIC_0009895.jpg,raw/isic/masks/ISIC_0009895_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009896,lesion,processed/isic_segmentation/images/train/ISIC_0009896.jpg,processed/isic_segmentation/masks/train/ISIC_0009896.png,raw/isic/images/ISIC_0009896.jpg,raw/isic/masks/ISIC_0009896_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009897,lesion,processed/isic_segmentation/images/train/ISIC_0009897.jpg,processed/isic_segmentation/masks/train/ISIC_0009897.png,raw/isic/images/ISIC_0009897.jpg,raw/isic/masks/ISIC_0009897_segmentation.png
isic_2018_task1_2,segmentation,test,ISIC_0009898,lesion,processed/isic_segmentation/images/test/ISIC_0009898.jpg,processed/isic_segmentation/masks/test/ISIC_0009898.png,raw/isic/images/ISIC_0009898.jpg,raw/isic/masks/ISIC_0009898_segmentation.png
isic_2018_task1_2,segmentation,test,ISIC_0009899,lesion,processed/isic_segmentation/images/test/ISIC_0009899.jpg,processed/isic_segmentation/masks/test/ISIC_0009899.png,raw/isic/images/ISIC_0009899.jpg,raw/isic/masks/ISIC_0009899_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009901,lesion,processed/isic_segmentation/images/train/ISIC_0009901.jpg,processed/isic_segmentation/masks/train/ISIC_0009901.png,raw/isic/images/ISIC_0009901.jpg,raw/isic/masks/ISIC_0009901_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009902,lesion,processed/isic_segmentation/images/train/ISIC_0009902.jpg,processed/isic_segmentation/masks/train/ISIC_0009902.png,raw/isic/images/ISIC_0009902.jpg,raw/isic/masks/ISIC_0009902_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009904,lesion,processed/isic_segmentation/images/train/ISIC_0009904.jpg,processed/isic_segmentation/masks/train/ISIC_0009904.png,raw/isic/images/ISIC_0009904.jpg,raw/isic/masks/ISIC_0009904_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009906,lesion,processed/isic_segmentation/images/train/ISIC_0009906.jpg,processed/isic_segmentation/masks/train/ISIC_0009906.png,raw/isic/images/ISIC_0009906.jpg,raw/isic/masks/ISIC_0009906_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009909,lesion,processed/isic_segmentation/images/train/ISIC_0009909.jpg,processed/isic_segmentation/masks/train/ISIC_0009909.png,raw/isic/images/ISIC_0009909.jpg,raw/isic/masks/ISIC_0009909_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009910,lesion,processed/isic_segmentation/images/train/ISIC_0009910.jpg,processed/isic_segmentation/masks/train/ISIC_0009910.png,raw/isic/images/ISIC_0009910.jpg,raw/isic/masks/ISIC_0009910_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009914,lesion,processed/isic_segmentation/images/train/ISIC_0009914.jpg,processed/isic_segmentation/masks/train/ISIC_0009914.png,raw/isic/images/ISIC_0009914.jpg,raw/isic/masks/ISIC_0009914_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009915,lesion,processed/isic_segmentation/images/val/ISIC_0009915.jpg,processed/isic_segmentation/masks/val/ISIC_0009915.png,raw/isic/images/ISIC_0009915.jpg,raw/isic/masks/ISIC_0009915_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009917,lesion,processed/isic_segmentation/images/train/ISIC_0009917.jpg,processed/isic_segmentation/masks/train/ISIC_0009917.png,raw/isic/images/ISIC_0009917.jpg,raw/isic/masks/ISIC_0009917_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009918,lesion,processed/isic_segmentation/images/train/ISIC_0009918.jpg,processed/isic_segmentation/masks/train/ISIC_0009918.png,raw/isic/images/ISIC_0009918.jpg,raw/isic/masks/ISIC_0009918_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009919,lesion,processed/isic_segmentation/images/train/ISIC_0009919.jpg,processed/isic_segmentation/masks/train/ISIC_0009919.png,raw/isic/images/ISIC_0009919.jpg,raw/isic/masks/ISIC_0009919_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009920,lesion,processed/isic_segmentation/images/train/ISIC_0009920.jpg,processed/isic_segmentation/masks/train/ISIC_0009920.png,raw/isic/images/ISIC_0009920.jpg,raw/isic/masks/ISIC_0009920_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009921,lesion,processed/isic_segmentation/images/val/ISIC_0009921.jpg,processed/isic_segmentation/masks/val/ISIC_0009921.png,raw/isic/images/ISIC_0009921.jpg,raw/isic/masks/ISIC_0009921_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009923,lesion,processed/isic_segmentation/images/train/ISIC_0009923.jpg,processed/isic_segmentation/masks/train/ISIC_0009923.png,raw/isic/images/ISIC_0009923.jpg,raw/isic/masks/ISIC_0009923_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009925,lesion,processed/isic_segmentation/images/train/ISIC_0009925.jpg,processed/isic_segmentation/masks/train/ISIC_0009925.png,raw/isic/images/ISIC_0009925.jpg,raw/isic/masks/ISIC_0009925_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009927,lesion,processed/isic_segmentation/images/train/ISIC_0009927.jpg,processed/isic_segmentation/masks/train/ISIC_0009927.png,raw/isic/images/ISIC_0009927.jpg,raw/isic/masks/ISIC_0009927_segmentation.png
isic_2018_task1_2,segmentation,test,ISIC_0009928,lesion,processed/isic_segmentation/images/test/ISIC_0009928.jpg,processed/isic_segmentation/masks/test/ISIC_0009928.png,raw/isic/images/ISIC_0009928.jpg,raw/isic/masks/ISIC_0009928_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009929,lesion,processed/isic_segmentation/images/val/ISIC_0009929.jpg,processed/isic_segmentation/masks/val/ISIC_0009929.png,raw/isic/images/ISIC_0009929.jpg,raw/isic/masks/ISIC_0009929_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009930,lesion,processed/isic_segmentation/images/train/ISIC_0009930.jpg,processed/isic_segmentation/masks/train/ISIC_0009930.png,raw/isic/images/ISIC_0009930.jpg,raw/isic/masks/ISIC_0009930_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009931,lesion,processed/isic_segmentation/images/train/ISIC_0009931.jpg,processed/isic_segmentation/masks/train/ISIC_0009931.png,raw/isic/images/ISIC_0009931.jpg,raw/isic/masks/ISIC_0009931_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009932,lesion,processed/isic_segmentation/images/train/ISIC_0009932.jpg,processed/isic_segmentation/masks/train/ISIC_0009932.png,raw/isic/images/ISIC_0009932.jpg,raw/isic/masks/ISIC_0009932_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009933,lesion,processed/isic_segmentation/images/train/ISIC_0009933.jpg,processed/isic_segmentation/masks/train/ISIC_0009933.png,raw/isic/images/ISIC_0009933.jpg,raw/isic/masks/ISIC_0009933_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009934,lesion,processed/isic_segmentation/images/train/ISIC_0009934.jpg,processed/isic_segmentation/masks/train/ISIC_0009934.png,raw/isic/images/ISIC_0009934.jpg,raw/isic/masks/ISIC_0009934_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009935,lesion,processed/isic_segmentation/images/train/ISIC_0009935.jpg,processed/isic_segmentation/masks/train/ISIC_0009935.png,raw/isic/images/ISIC_0009935.jpg,raw/isic/masks/ISIC_0009935_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009936,lesion,processed/isic_segmentation/images/val/ISIC_0009936.jpg,processed/isic_segmentation/masks/val/ISIC_0009936.png,raw/isic/images/ISIC_0009936.jpg,raw/isic/masks/ISIC_0009936_segmentation.png
isic_2018_task1_2,segmentation,test,ISIC_0009937,lesion,processed/isic_segmentation/images/test/ISIC_0009937.jpg,processed/isic_segmentation/masks/test/ISIC_0009937.png,raw/isic/images/ISIC_0009937.jpg,raw/isic/masks/ISIC_0009937_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009938,lesion,processed/isic_segmentation/images/val/ISIC_0009938.jpg,processed/isic_segmentation/masks/val/ISIC_0009938.png,raw/isic/images/ISIC_0009938.jpg,raw/isic/masks/ISIC_0009938_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009939,lesion,processed/isic_segmentation/images/train/ISIC_0009939.jpg,processed/isic_segmentation/masks/train/ISIC_0009939.png,raw/isic/images/ISIC_0009939.jpg,raw/isic/masks/ISIC_0009939_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009940,lesion,processed/isic_segmentation/images/train/ISIC_0009940.jpg,processed/isic_segmentation/masks/train/ISIC_0009940.png,raw/isic/images/ISIC_0009940.jpg,raw/isic/masks/ISIC_0009940_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009941,lesion,processed/isic_segmentation/images/val/ISIC_0009941.jpg,processed/isic_segmentation/masks/val/ISIC_0009941.png,raw/isic/images/ISIC_0009941.jpg,raw/isic/masks/ISIC_0009941_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009942,lesion,processed/isic_segmentation/images/train/ISIC_0009942.jpg,processed/isic_segmentation/masks/train/ISIC_0009942.png,raw/isic/images/ISIC_0009942.jpg,raw/isic/masks/ISIC_0009942_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009943,lesion,processed/isic_segmentation/images/train/ISIC_0009943.jpg,processed/isic_segmentation/masks/train/ISIC_0009943.png,raw/isic/images/ISIC_0009943.jpg,raw/isic/masks/ISIC_0009943_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009944,lesion,processed/isic_segmentation/images/train/ISIC_0009944.jpg,processed/isic_segmentation/masks/train/ISIC_0009944.png,raw/isic/images/ISIC_0009944.jpg,raw/isic/masks/ISIC_0009944_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009945,lesion,processed/isic_segmentation/images/val/ISIC_0009945.jpg,processed/isic_segmentation/masks/val/ISIC_0009945.png,raw/isic/images/ISIC_0009945.jpg,raw/isic/masks/ISIC_0009945_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009946,lesion,processed/isic_segmentation/images/train/ISIC_0009946.jpg,processed/isic_segmentation/masks/train/ISIC_0009946.png,raw/isic/images/ISIC_0009946.jpg,raw/isic/masks/ISIC_0009946_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009947,lesion,processed/isic_segmentation/images/val/ISIC_0009947.jpg,processed/isic_segmentation/masks/val/ISIC_0009947.png,raw/isic/images/ISIC_0009947.jpg,raw/isic/masks/ISIC_0009947_segmentation.png
isic_2018_task1_2,segmentation,test,ISIC_0009948,lesion,processed/isic_segmentation/images/test/ISIC_0009948.jpg,processed/isic_segmentation/masks/test/ISIC_0009948.png,raw/isic/images/ISIC_0009948.jpg,raw/isic/masks/ISIC_0009948_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009949,lesion,processed/isic_segmentation/images/train/ISIC_0009949.jpg,processed/isic_segmentation/masks/train/ISIC_0009949.png,raw/isic/images/ISIC_0009949.jpg,raw/isic/masks/ISIC_0009949_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009950,lesion,processed/isic_segmentation/images/val/ISIC_0009950.jpg,processed/isic_segmentation/masks/val/ISIC_0009950.png,raw/isic/images/ISIC_0009950.jpg,raw/isic/masks/ISIC_0009950_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009951,lesion,processed/isic_segmentation/images/val/ISIC_0009951.jpg,processed/isic_segmentation/masks/val/ISIC_0009951.png,raw/isic/images/ISIC_0009951.jpg,raw/isic/masks/ISIC_0009951_segmentation.png
isic_2018_task1_2,segmentation,test,ISIC_0009953,lesion,processed/isic_segmentation/images/test/ISIC_0009953.jpg,processed/isic_segmentation/masks/test/ISIC_0009953.png,raw/isic/images/ISIC_0009953.jpg,raw/isic/masks/ISIC_0009953_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009954,lesion,processed/isic_segmentation/images/train/ISIC_0009954.jpg,processed/isic_segmentation/masks/train/ISIC_0009954.png,raw/isic/images/ISIC_0009954.jpg,raw/isic/masks/ISIC_0009954_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009955,lesion,processed/isic_segmentation/images/train/ISIC_0009955.jpg,processed/isic_segmentation/masks/train/ISIC_0009955.png,raw/isic/images/ISIC_0009955.jpg,raw/isic/masks/ISIC_0009955_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009956,lesion,processed/isic_segmentation/images/train/ISIC_0009956.jpg,processed/isic_segmentation/masks/train/ISIC_0009956.png,raw/isic/images/ISIC_0009956.jpg,raw/isic/masks/ISIC_0009956_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009958,lesion,processed/isic_segmentation/images/train/ISIC_0009958.jpg,processed/isic_segmentation/masks/train/ISIC_0009958.png,raw/isic/images/ISIC_0009958.jpg,raw/isic/masks/ISIC_0009958_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009960,lesion,processed/isic_segmentation/images/val/ISIC_0009960.jpg,processed/isic_segmentation/masks/val/ISIC_0009960.png,raw/isic/images/ISIC_0009960.jpg,raw/isic/masks/ISIC_0009960_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009961,lesion,processed/isic_segmentation/images/train/ISIC_0009961.jpg,processed/isic_segmentation/masks/train/ISIC_0009961.png,raw/isic/images/ISIC_0009961.jpg,raw/isic/masks/ISIC_0009961_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009962,lesion,processed/isic_segmentation/images/train/ISIC_0009962.jpg,processed/isic_segmentation/masks/train/ISIC_0009962.png,raw/isic/images/ISIC_0009962.jpg,raw/isic/masks/ISIC_0009962_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009964,lesion,processed/isic_segmentation/images/train/ISIC_0009964.jpg,processed/isic_segmentation/masks/train/ISIC_0009964.png,raw/isic/images/ISIC_0009964.jpg,raw/isic/masks/ISIC_0009964_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009965,lesion,processed/isic_segmentation/images/train/ISIC_0009965.jpg,processed/isic_segmentation/masks/train/ISIC_0009965.png,raw/isic/images/ISIC_0009965.jpg,raw/isic/masks/ISIC_0009965_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009966,lesion,processed/isic_segmentation/images/train/ISIC_0009966.jpg,processed/isic_segmentation/masks/train/ISIC_0009966.png,raw/isic/images/ISIC_0009966.jpg,raw/isic/masks/ISIC_0009966_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009967,lesion,processed/isic_segmentation/images/train/ISIC_0009967.jpg,processed/isic_segmentation/masks/train/ISIC_0009967.png,raw/isic/images/ISIC_0009967.jpg,raw/isic/masks/ISIC_0009967_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009969,lesion,processed/isic_segmentation/images/train/ISIC_0009969.jpg,processed/isic_segmentation/masks/train/ISIC_0009969.png,raw/isic/images/ISIC_0009969.jpg,raw/isic/masks/ISIC_0009969_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009970,lesion,processed/isic_segmentation/images/train/ISIC_0009970.jpg,processed/isic_segmentation/masks/train/ISIC_0009970.png,raw/isic/images/ISIC_0009970.jpg,raw/isic/masks/ISIC_0009970_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009971,lesion,processed/isic_segmentation/images/val/ISIC_0009971.jpg,processed/isic_segmentation/masks/val/ISIC_0009971.png,raw/isic/images/ISIC_0009971.jpg,raw/isic/masks/ISIC_0009971_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009972,lesion,processed/isic_segmentation/images/train/ISIC_0009972.jpg,processed/isic_segmentation/masks/train/ISIC_0009972.png,raw/isic/images/ISIC_0009972.jpg,raw/isic/masks/ISIC_0009972_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009973,lesion,processed/isic_segmentation/images/val/ISIC_0009973.jpg,processed/isic_segmentation/masks/val/ISIC_0009973.png,raw/isic/images/ISIC_0009973.jpg,raw/isic/masks/ISIC_0009973_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009974,lesion,processed/isic_segmentation/images/val/ISIC_0009974.jpg,processed/isic_segmentation/masks/val/ISIC_0009974.png,raw/isic/images/ISIC_0009974.jpg,raw/isic/masks/ISIC_0009974_segmentation.png
isic_2018_task1_2,segmentation,test,ISIC_0009975,lesion,processed/isic_segmentation/images/test/ISIC_0009975.jpg,processed/isic_segmentation/masks/test/ISIC_0009975.png,raw/isic/images/ISIC_0009975.jpg,raw/isic/masks/ISIC_0009975_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009976,lesion,processed/isic_segmentation/images/val/ISIC_0009976.jpg,processed/isic_segmentation/masks/val/ISIC_0009976.png,raw/isic/images/ISIC_0009976.jpg,raw/isic/masks/ISIC_0009976_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009977,lesion,processed/isic_segmentation/images/train/ISIC_0009977.jpg,processed/isic_segmentation/masks/train/ISIC_0009977.png,raw/isic/images/ISIC_0009977.jpg,raw/isic/masks/ISIC_0009977_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009978,lesion,processed/isic_segmentation/images/val/ISIC_0009978.jpg,processed/isic_segmentation/masks/val/ISIC_0009978.png,raw/isic/images/ISIC_0009978.jpg,raw/isic/masks/ISIC_0009978_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009979,lesion,processed/isic_segmentation/images/train/ISIC_0009979.jpg,processed/isic_segmentation/masks/train/ISIC_0009979.png,raw/isic/images/ISIC_0009979.jpg,raw/isic/masks/ISIC_0009979_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009980,lesion,processed/isic_segmentation/images/train/ISIC_0009980.jpg,processed/isic_segmentation/masks/train/ISIC_0009980.png,raw/isic/images/ISIC_0009980.jpg,raw/isic/masks/ISIC_0009980_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009981,lesion,processed/isic_segmentation/images/train/ISIC_0009981.jpg,processed/isic_segmentation/masks/train/ISIC_0009981.png,raw/isic/images/ISIC_0009981.jpg,raw/isic/masks/ISIC_0009981_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009982,lesion,processed/isic_segmentation/images/train/ISIC_0009982.jpg,processed/isic_segmentation/masks/train/ISIC_0009982.png,raw/isic/images/ISIC_0009982.jpg,raw/isic/masks/ISIC_0009982_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009987,lesion,processed/isic_segmentation/images/val/ISIC_0009987.jpg,processed/isic_segmentation/masks/val/ISIC_0009987.png,raw/isic/images/ISIC_0009987.jpg,raw/isic/masks/ISIC_0009987_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009988,lesion,processed/isic_segmentation/images/val/ISIC_0009988.jpg,processed/isic_segmentation/masks/val/ISIC_0009988.png,raw/isic/images/ISIC_0009988.jpg,raw/isic/masks/ISIC_0009988_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009990,lesion,processed/isic_segmentation/images/train/ISIC_0009990.jpg,processed/isic_segmentation/masks/train/ISIC_0009990.png,raw/isic/images/ISIC_0009990.jpg,raw/isic/masks/ISIC_0009990_segmentation.png
isic_2018_task1_2,segmentation,val,ISIC_0009991,lesion,processed/isic_segmentation/images/val/ISIC_0009991.jpg,processed/isic_segmentation/masks/val/ISIC_0009991.png,raw/isic/images/ISIC_0009991.jpg,raw/isic/masks/ISIC_0009991_segmentation.png
isic_2018_task1_2,segmentation,train,ISIC_0009992,lesion,processed/isic_segmentation/images/train/ISIC_0009992.jpg,processed/isic_segmentation/masks/train/ISIC_0009992.png,raw/isic/images/ISIC_0009992.jpg,raw/isic/masks/ISIC_0009992_segmentation.png
